2011-00-26 09:06:00;nil;17539;0
2011-00-26 09:07:00;nil;17539;0
2011-00-26 09:08:00;nil;17539;0
2011-00-26 09:08:00;nil;17539;1
2011-00-26 09:09:00;nil;17539;0
2011-00-26 09:09:00;nil;17539;1
2011-00-26 09:09:00;nil;17539;1
2011-00-26 09:10:00;nil;17539;1
2011-00-26 09:11:00;nil;17539;1
2011-00-26 09:12:00;nil;17539;1
2011-00-26 09:13:00;nil;17539;1
2011-00-26 09:14:00;nil;17539;0
2011-00-26 09:15:00;nil;17539;0
2011-00-26 09:15:00;nil;17539;1
2011-00-26 09:16:00;nil;17539;1
2011-00-26 09:16:00;nil;17539;0
2011-00-26 09:16:00;nil;17539;0
2011-00-26 09:16:00;nil;17539;1
2011-00-26 09:16:00;nil;17539;0
2011-00-26 09:16:00;nil;17539;0
2011-00-26 09:17:00;nil;17539;0
2011-00-26 09:20:00;nil;17539;0
2011-00-26 09:20:00;nil;17539;1
2011-00-26 09:20:00;nil;17539;0
2011-00-08 09:18:00;nil;17528;0
2011-00-08 09:25:00;nil;17528;0
2011-00-16 20:10:00;nil;17539;1
2011-00-16 20:12:00;nil;17539;1
2011-00-16 20:13:00;nil;17539;1
2011-00-16 20:15:00;nil;17539;1
2011-00-16 20:19:00;nil;17539;1
2011-00-16 20:21:00;nil;17539;1
2011-00-16 20:24:00;nil;17539;1
2011-00-16 20:30:00;nil;17539;1
2011-00-16 20:32:00;nil;17539;1
2011-00-16 20:33:00;nil;17539;1
2011-00-16 20:49:00;nil;17539;1
2011-00-16 20:51:00;nil;17539;1
2011-00-16 20:52:00;nil;17539;1
2011-00-16 20:58:00;nil;17539;1
2011-00-16 20:59:00;nil;17539;1
2011-00-16 21:13:00;nil;17539;1
2011-00-16 21:15:00;nil;17539;1
2011-00-16 21:17:00;nil;17539;0
2011-00-16 21:22:00;nil;17539;1
2011-00-16 21:22:00;nil;17539;1
2011-00-16 21:23:00;nil;17539;1
2011-00-16 21:24:00;nil;17539;1
2011-00-16 21:44:00;nil;17539;1
2011-00-16 22:17:00;nil;17539;1
2011-00-16 22:29:00;nil;17539;1
2011-00-12 08:28:00;nil;17533;0
2011-00-05 13:43:00;nil;17532;1
2011-00-05 14:24:00;nil;17532;1
2011-00-05 14:27:00;nil;17532;1
2011-00-05 14:31:00;nil;17532;1
2011-00-08 09:35:00;nil;17528;1
2011-00-08 09:45:00;nil;17528;0
2011-00-08 09:58:00;nil;17528;0
2011-00-08 09:59:00;nil;17528;0
2011-00-08 10:04:00;nil;17528;1
2011-00-08 10:26:00;nil;17528;1
2011-00-12 08:28:00;nil;17533;0
2011-00-08 10:44:00;nil;17528;0
2011-00-12 08:29:00;nil;17533;0
2011-00-08 10:58:00;nil;17528;1
2011-00-08 11:31:00;nil;17528;0
2011-00-08 11:40:00;nil;17528;0
2011-00-08 11:59:00;nil;17528;0
2011-00-08 12:08:00;nil;17528;1
2011-00-12 08:33:00;nil;17533;0
2011-00-12 08:41:00;nil;17533;0
2011-00-12 08:42:00;nil;17533;1
2011-00-12 08:43:00;nil;17533;0
2011-00-12 08:49:00;nil;17533;0
2011-00-12 08:51:00;nil;17533;0
2011-00-12 08:53:00;nil;17533;0
2011-00-12 08:53:00;nil;17533;0
2011-00-12 09:08:00;nil;17533;0
2011-00-12 09:20:00;nil;17533;1
2011-00-12 09:21:00;nil;17533;0
2011-00-12 09:34:00;nil;17533;0
2011-00-12 09:48:00;nil;17533;0
2011-00-12 10:01:00;nil;17533;0
2011-00-08 12:27:00;nil;17528;0
2011-00-08 12:29:00;nil;17528;0
2011-00-08 12:30:00;nil;17528;0
2011-00-08 12:42:00;nil;17528;1
2011-00-08 12:45:00;nil;17528;0
2011-00-08 12:48:00;nil;17528;0
2011-00-12 10:03:00;nil;17533;0
2011-00-12 10:13:00;nil;17533;0
2011-00-12 10:16:00;nil;17533;0
2011-00-12 10:25:00;nil;17533;0
2011-00-12 10:39:00;nil;17533;0
2011-00-12 11:03:00;nil;17533;0
2011-00-12 11:19:00;nil;17533;0
2011-00-12 11:19:00;nil;17533;0
2011-00-12 11:22:00;nil;17533;0
2011-00-12 11:33:00;nil;17533;0
2011-00-12 12:19:00;nil;17533;0
2011-00-12 12:22:00;nil;17533;0
2011-00-12 12:23:00;nil;17533;0
2011-00-12 12:34:00;nil;17533;0
2011-00-12 12:36:00;nil;17533;0
2011-00-12 12:37:00;nil;17533;0
2011-00-12 12:43:00;nil;17533;0
2011-00-12 12:46:00;nil;17533;0
2011-00-12 12:52:00;nil;17533;0
2011-00-12 12:56:00;nil;17533;0
2011-00-12 12:57:00;nil;17533;0
2011-00-12 12:57:00;nil;17533;0
2011-00-12 12:59:00;nil;17533;0
2011-00-12 13:01:00;nil;17533;0
2011-00-12 13:05:00;nil;17533;0
2011-00-12 13:11:00;nil;17533;0
2011-00-12 13:37:00;nil;17533;0
2011-00-12 14:09:00;nil;17533;4
2011-00-12 14:09:00;nil;17533;0
2011-00-12 14:17:00;nil;17533;0
2011-00-12 14:17:00;nil;17533;0
2011-00-12 14:19:00;nil;17533;0
2011-00-12 15:48:00;nil;17533;0
2011-00-12 16:27:00;nil;17533;0
2011-00-12 16:33:00;nil;17533;0
2011-00-12 16:56:00;nil;17533;0
2011-00-12 17:14:00;nil;17533;0
2011-00-12 17:38:00;nil;17533;0
2011-00-12 17:48:00;nil;17533;0
2011-00-08 12:59:00;nil;17528;1
2011-00-08 13:00:00;nil;17528;1
2011-00-08 13:00:00;nil;17528;1
2011-00-08 13:01:00;nil;17528;0
2011-00-08 13:01:00;nil;17528;1
2011-00-08 13:02:00;nil;17528;1
2011-00-08 13:02:00;nil;17528;1
2011-00-08 13:03:00;nil;17528;1
2011-00-08 13:03:00;nil;17528;1
2011-00-08 13:03:00;nil;17528;1
2011-00-08 13:03:00;nil;17528;1
2011-00-08 13:05:00;nil;17528;1
2011-00-08 13:05:00;nil;17528;1
2011-00-08 13:05:00;nil;17528;1
2011-00-08 13:05:00;nil;17528;1
2011-00-08 13:06:00;nil;17528;4
2011-00-08 13:06:00;nil;17528;1
2011-00-08 13:07:00;nil;17528;1
2011-00-08 13:07:00;nil;17528;1
2011-00-08 13:07:00;nil;17528;1
2011-00-08 13:07:00;nil;17528;1
2011-00-08 13:07:00;nil;17528;0
2011-00-08 13:07:00;nil;17528;1
2011-00-08 13:08:00;nil;17528;1
2011-00-08 13:08:00;nil;17528;1
2011-00-08 13:08:00;nil;17528;1
2011-00-08 13:09:00;nil;17528;1
2011-00-08 13:09:00;nil;17528;1
2011-00-08 13:10:00;nil;17528;1
2011-00-08 13:10:00;nil;17528;1
2011-00-08 13:10:00;nil;17528;1
2011-00-08 13:10:00;nil;17528;1
2011-00-08 13:10:00;nil;17528;1
2011-00-08 13:12:00;nil;17528;1
2011-00-08 13:13:00;nil;17528;1
2011-00-08 13:23:00;nil;17528;5
2011-00-08 13:24:00;nil;17528;1
2011-00-08 13:24:00;nil;17528;1
2011-00-08 13:33:00;nil;17528;1
2011-00-12 17:54:00;nil;17533;0
2011-00-12 18:03:00;nil;17533;0
2011-00-12 18:28:00;nil;17533;0
2011-00-12 20:05:00;nil;17533;0
2011-00-08 14:08:00;nil;17528;0
2011-00-08 14:08:00;nil;17528;1
2011-00-08 14:09:00;nil;17528;1
2011-00-08 14:24:00;nil;17528;1
2011-00-08 14:25:00;nil;17528;1
2011-00-08 16:43:00;nil;17528;0
2011-00-08 16:53:00;nil;17528;5
2011-00-08 17:02:00;nil;17528;0
2011-00-08 17:06:00;nil;17528;0
2011-00-08 18:08:00;nil;17528;0
2011-00-08 18:09:00;nil;17528;0
2011-00-08 19:28:00;nil;17528;1
2011-00-08 19:31:00;nil;17528;1
2011-00-08 19:36:00;nil;17528;1
2011-00-08 20:37:00;nil;17528;1
2011-00-08 21:09:00;nil;17528;1
2011-00-20 06:16:00;nil;17539;0
2011-00-20 06:16:00;nil;17539;0
2011-00-20 06:17:00;nil;17539;0
2011-00-20 06:17:00;nil;17539;0
2011-00-20 06:17:00;nil;17539;0
2011-00-20 06:17:00;nil;17539;0
2011-00-20 06:17:00;nil;17539;0
2011-00-20 06:17:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:18:00;nil;17539;0
2011-00-20 06:19:00;nil;17539;0
2011-00-20 06:19:00;nil;17539;0
2011-00-20 06:19:00;nil;17539;0
2011-00-20 06:19:00;nil;17539;0
2011-00-20 06:19:00;nil;17539;0
2011-00-20 06:19:00;nil;17539;0
2011-00-20 06:19:00;nil;17539;0
2011-00-20 06:19:00;nil;17539;0
2011-00-20 06:20:00;nil;17539;0
2011-00-20 06:20:00;nil;17539;0
2011-00-20 06:20:00;nil;17539;0
2011-00-20 06:20:00;nil;17539;0
2011-00-20 06:20:00;nil;17539;0
2011-00-20 06:20:00;nil;17539;0
2011-00-20 06:21:00;nil;17539;0
2011-00-20 06:21:00;nil;17539;0
2011-00-20 06:21:00;nil;17539;0
2011-00-20 06:21:00;nil;17539;0
2011-00-20 06:21:00;nil;17539;0
2011-00-20 06:21:00;nil;17539;0
2011-00-20 06:21:00;nil;17539;0
2011-00-20 06:21:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:22:00;nil;17539;0
2011-00-20 06:23:00;nil;17539;0
2011-00-20 06:23:00;nil;17539;0
2011-00-20 06:23:00;nil;17539;0
2011-00-20 06:23:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:24:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:25:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:26:00;nil;17539;0
2011-00-20 06:27:00;nil;17539;0
2011-00-20 06:27:00;nil;17539;0
2011-00-20 06:27:00;nil;17539;0
2011-00-20 06:27:00;nil;17539;0
2011-00-20 06:27:00;nil;17539;0
2011-00-20 06:27:00;nil;17539;0
2011-00-20 06:27:00;nil;17539;1
2011-00-20 06:28:00;nil;17539;0
2011-00-20 06:28:00;nil;17539;0
2011-00-20 06:28:00;nil;17539;0
2011-00-20 06:28:00;nil;17539;0
2011-00-20 06:28:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:29:00;nil;17539;0
2011-00-20 06:30:00;nil;17539;0
2011-00-20 06:30:00;nil;17539;0
2011-00-20 06:30:00;nil;17539;0
2011-00-20 06:30:00;nil;17539;0
2011-00-20 06:30:00;nil;17539;0
2011-00-20 06:30:00;nil;17539;0
2011-00-20 06:30:00;nil;17539;0
2011-00-20 06:31:00;nil;17539;0
2011-00-20 06:31:00;nil;17539;0
2011-00-20 06:31:00;nil;17539;0
2011-00-20 06:31:00;nil;17539;0
2011-00-20 06:31:00;nil;17539;0
2011-00-20 06:31:00;nil;17539;0
2011-00-20 06:31:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:32:00;nil;17539;0
2011-00-20 06:33:00;nil;17539;0
2011-00-20 06:33:00;nil;17539;0
2011-00-20 06:33:00;nil;17539;0
2011-00-20 06:33:00;nil;17539;0
2011-00-20 06:33:00;nil;17539;0
2011-00-20 13:29:00;nil;17539;1
2011-00-20 13:30:00;nil;17539;1
2011-00-20 13:30:00;nil;17539;1
2011-00-20 13:30:00;nil;17539;1
2011-00-20 13:30:00;nil;17539;1
2011-00-20 13:31:00;nil;17539;1
2011-00-20 13:32:00;nil;17539;1
2011-00-20 13:32:00;nil;17539;1
2011-00-20 13:32:00;nil;17539;1
2011-00-20 13:32:00;nil;17539;1
2011-00-20 13:32:00;nil;17539;1
2011-00-20 13:32:00;nil;17539;1
2011-00-20 13:32:00;nil;17539;1
2011-00-20 13:33:00;nil;17539;1
2011-00-20 13:33:00;nil;17539;0
2011-00-20 13:33:00;nil;17539;1
2011-00-20 13:33:00;nil;17539;1
2011-00-20 13:33:00;nil;17539;1
2011-00-20 13:34:00;nil;17539;1
2011-00-20 13:34:00;nil;17539;1
2011-00-20 13:34:00;nil;17539;1
2011-00-20 13:34:00;nil;17539;1
2011-00-20 13:35:00;nil;17539;1
2011-00-20 13:35:00;nil;17539;1
2011-00-20 13:35:00;nil;17539;1
2011-00-20 13:36:00;nil;17539;1
2011-00-20 13:36:00;nil;17539;1
2011-00-20 13:36:00;nil;17539;1
2011-00-20 13:36:00;nil;17539;1
2011-00-20 13:36:00;nil;17539;1
2011-00-20 13:37:00;nil;17539;1
2011-00-20 13:37:00;nil;17539;0
2011-00-20 13:38:00;nil;17539;1
2011-00-20 13:38:00;nil;17539;1
2011-00-20 13:39:00;nil;17539;1
2011-00-20 13:39:00;nil;17539;1
2011-00-20 13:40:00;nil;17539;1
2011-00-20 13:40:00;nil;17539;1
2011-00-20 13:41:00;nil;17539;1
2011-00-20 13:41:00;nil;17539;1
2011-00-20 13:42:00;nil;17539;1
2011-00-20 13:45:00;nil;17539;1
2011-00-20 13:45:00;nil;17539;1
2011-00-20 13:45:00;nil;17539;1
2011-00-20 13:45:00;nil;17539;1
2011-00-20 13:46:00;nil;17539;1
2011-00-20 13:47:00;nil;17539;1
2011-00-20 13:47:00;nil;17539;1
2011-00-20 13:47:00;nil;17539;1
2011-00-20 13:48:00;nil;17539;1
2011-00-20 13:48:00;nil;17539;1
2011-00-20 13:49:00;nil;17539;0
2011-00-20 13:50:00;nil;17539;1
2011-00-20 13:50:00;nil;17539;1
2011-00-20 13:52:00;nil;17539;1
2011-00-20 13:52:00;nil;17539;1
2011-00-20 13:52:00;nil;17539;0
2011-00-20 13:53:00;nil;17539;1
2011-00-20 13:53:00;nil;17539;0
2011-00-20 13:54:00;nil;17539;1
2011-00-20 13:54:00;nil;17539;1
2011-00-20 13:54:00;nil;17539;1
2011-00-20 13:54:00;nil;17539;0
2011-00-20 13:55:00;nil;17539;1
2011-00-20 13:55:00;nil;17539;1
2011-00-20 13:57:00;nil;17539;1
2011-00-20 13:57:00;nil;17539;1
2011-00-20 13:57:00;nil;17539;1
2011-00-20 13:57:00;nil;17539;1
2011-00-20 13:58:00;nil;17539;1
2011-00-20 13:58:00;nil;17539;1
2011-00-20 13:58:00;nil;17539;1
2011-00-20 13:59:00;nil;17539;1
2011-00-20 13:59:00;nil;17539;1
2011-00-20 13:59:00;nil;17539;1
2011-00-20 14:00:00;nil;17539;1
2011-00-20 14:00:00;nil;17539;1
2011-00-20 14:00:00;nil;17539;5
2011-00-20 14:02:00;nil;17539;1
2011-00-20 14:03:00;nil;17539;0
2011-00-20 14:03:00;nil;17539;1
2011-00-20 14:03:00;nil;17539;1
2011-00-20 14:03:00;nil;17539;1
2011-00-20 14:03:00;nil;17539;0
2011-00-20 14:03:00;nil;17539;1
2011-00-20 14:04:00;nil;17539;1
2011-00-20 14:04:00;nil;17539;1
2011-00-20 14:04:00;nil;17539;1
2011-00-20 14:04:00;nil;17539;0
2011-00-20 14:05:00;nil;17539;1
2011-00-20 14:05:00;nil;17539;1
2011-00-20 14:07:00;nil;17539;1
2011-00-20 14:07:00;nil;17539;1
2011-00-20 14:08:00;nil;17539;1
2011-00-20 14:08:00;nil;17539;1
2011-00-20 14:09:00;nil;17539;1
2011-00-20 14:09:00;nil;17539;1
2011-00-20 14:09:00;nil;17539;1
2011-00-20 14:10:00;nil;17539;0
2011-00-20 14:10:00;nil;17539;1
2011-00-20 14:11:00;nil;17539;1
2011-00-20 14:14:00;nil;17539;1
2011-00-20 14:15:00;nil;17539;1
2011-00-20 14:15:00;nil;17539;1
2011-00-20 14:15:00;nil;17539;1
2011-00-20 14:15:00;nil;17539;1
2011-00-20 14:15:00;nil;17539;1
2011-00-20 14:16:00;nil;17539;0
2011-00-20 14:16:00;nil;17539;1
2011-00-20 14:17:00;nil;17539;1
2011-00-20 14:17:00;nil;17539;1
2011-00-20 14:18:00;nil;17539;1
2011-00-20 14:18:00;nil;17539;1
2011-00-20 14:19:00;nil;17539;1
2011-00-20 14:20:00;nil;17539;1
2011-00-20 14:20:00;nil;17539;0
2011-00-20 14:23:00;nil;17539;1
2011-00-20 14:23:00;nil;17539;1
2011-00-20 14:23:00;nil;17539;1
2011-00-20 14:23:00;nil;17539;1
2011-00-20 14:24:00;nil;17539;1
2011-00-20 14:24:00;nil;17539;1
2011-00-20 14:24:00;nil;17539;1
2011-00-20 14:25:00;nil;17539;1
2011-00-20 14:26:00;nil;17539;0
2011-00-20 14:26:00;nil;17539;1
2011-00-20 14:27:00;nil;17539;1
2011-00-20 14:28:00;nil;17539;1
2011-00-20 14:28:00;nil;17539;1
2011-00-20 14:28:00;nil;17539;1
2011-00-20 14:28:00;nil;17539;1
2011-00-20 14:28:00;nil;17539;1
2011-00-20 14:29:00;nil;17539;1
2011-00-20 14:29:00;nil;17539;1
2011-00-20 14:30:00;nil;17539;1
2011-00-20 14:31:00;nil;17539;1
2011-00-20 14:32:00;nil;17539;0
2011-00-20 14:33:00;nil;17539;1
2011-00-20 14:33:00;nil;17539;1
2011-00-20 14:33:00;nil;17539;1
2011-00-20 14:34:00;nil;17539;1
2011-00-20 14:34:00;nil;17539;1
2011-00-20 14:34:00;nil;17539;1
2011-00-20 14:35:00;nil;17539;1
2011-00-20 14:37:00;nil;17539;1
2011-00-20 14:37:00;nil;17539;1
2011-00-20 14:37:00;nil;17539;1
2011-00-20 14:37:00;nil;17539;1
2011-00-20 14:38:00;nil;17539;0
2011-00-20 14:39:00;nil;17539;1
2011-00-20 14:39:00;nil;17539;1
2011-00-20 14:39:00;nil;17539;1
2011-00-20 14:42:00;nil;17539;1
2011-00-20 14:42:00;nil;17539;1
2011-00-20 14:43:00;nil;17539;0
2011-00-20 14:47:00;nil;17539;1
2011-00-20 14:47:00;nil;17539;1
2011-00-20 14:48:00;nil;17539;1
2011-00-20 14:51:00;nil;17539;1
2011-00-20 14:51:00;nil;17539;1
2011-00-20 14:52:00;nil;17539;1
2011-00-20 14:52:00;nil;17539;1
2011-00-20 14:52:00;nil;17539;1
2011-00-20 14:54:00;nil;17539;1
2011-00-20 14:54:00;nil;17539;1
2011-00-20 15:51:00;nil;17539;1
2011-00-20 15:51:00;nil;17539;1
2011-00-20 15:54:00;nil;17539;0
2011-00-20 16:01:00;nil;17539;1
2011-00-20 16:03:00;nil;17539;1
2011-00-20 16:04:00;nil;17539;0
2011-00-20 16:08:00;nil;17539;0
2011-00-20 16:10:00;nil;17539;0
2011-00-20 16:13:00;nil;17539;0
2011-00-20 16:14:00;nil;17539;0
2011-00-20 16:16:00;nil;17539;1
2011-00-20 16:16:00;nil;17539;1
2011-00-20 16:22:00;nil;17539;0
2011-00-20 16:25:00;nil;17539;0
2011-00-20 16:32:00;nil;17539;0
2011-00-20 16:35:00;nil;17539;0
2011-00-20 16:38:00;nil;17539;0
2011-00-20 16:43:00;nil;17539;0
2011-00-20 16:44:00;nil;17539;1
2011-00-20 16:48:00;nil;17539;0
2011-00-20 16:50:00;nil;17539;1
2011-00-20 16:54:00;nil;17539;1
2011-00-20 16:55:00;nil;17539;0
2011-00-20 16:56:00;nil;17539;0
2011-00-20 16:59:00;nil;17539;0
2011-00-20 16:59:00;nil;17539;0
2011-00-20 17:01:00;nil;17539;0
2011-00-20 17:03:00;nil;17539;1
2011-00-20 17:03:00;nil;17539;1
2011-00-20 17:04:00;nil;17539;0
2011-00-20 17:05:00;nil;17539;0
2011-00-20 17:09:00;nil;17539;0
2011-00-20 17:10:00;nil;17539;0
2011-00-20 17:13:00;nil;17539;0
2011-00-20 17:14:00;nil;17539;0
2011-00-20 17:15:00;nil;17539;0
2011-00-20 17:16:00;nil;17539;0
2011-00-20 17:18:00;nil;17539;0
2011-00-20 17:23:00;nil;17539;1
2011-00-20 17:29:00;nil;17539;0
2011-00-20 17:31:00;nil;17539;1
2011-00-20 17:32:00;nil;17539;0
2011-00-20 17:34:00;nil;17539;0
2011-00-20 17:35:00;nil;17539;0
2011-00-20 17:36:00;nil;17539;0
2011-00-20 17:37:00;nil;17539;0
2011-00-20 17:38:00;nil;17539;0
2011-00-20 17:39:00;nil;17539;0
2011-00-20 17:40:00;nil;17539;0
2011-00-20 17:41:00;nil;17539;0
2011-00-20 17:41:00;nil;17539;0
2011-00-20 17:42:00;nil;17539;0
2011-00-20 17:44:00;nil;17539;1
2011-00-20 17:46:00;nil;17539;0
2011-00-20 17:47:00;nil;17539;0
2011-00-20 17:47:00;nil;17539;1
2011-00-20 17:48:00;nil;17539;1
2011-00-20 17:50:00;nil;17539;0
2011-00-20 17:52:00;nil;17539;1
2011-00-20 17:52:00;nil;17539;0
2011-00-20 17:53:00;nil;17539;0
2011-00-20 17:54:00;nil;17539;0
2011-00-20 17:54:00;nil;17539;0
2011-00-20 18:32:00;nil;17539;0
2011-00-20 18:39:00;nil;17539;0
2011-00-20 18:40:00;nil;17539;1
2011-00-20 18:54:00;nil;17539;0
2011-00-20 18:54:00;nil;17539;1
2011-00-20 18:55:00;nil;17539;1
2011-00-20 19:00:00;nil;17539;1
2011-00-20 19:01:00;nil;17539;0
2011-00-20 19:02:00;nil;17539;1
2011-00-20 19:03:00;nil;17539;1
2011-00-20 19:04:00;nil;17539;1
2011-00-20 19:06:00;nil;17539;1
2011-00-20 19:07:00;nil;17539;1
2011-00-20 19:07:00;nil;17539;1
2011-00-20 19:10:00;nil;17539;1
2011-00-20 19:13:00;nil;17539;1
2011-00-20 19:15:00;nil;17539;1
2011-00-20 19:15:00;nil;17539;1
2011-00-20 19:19:00;nil;17539;1
2011-00-20 19:21:00;nil;17539;1
2011-00-20 19:26:00;nil;17539;1
2011-00-20 19:29:00;nil;17539;1
2011-00-20 19:30:00;nil;17539;1
2011-00-20 19:30:00;nil;17539;1
2011-00-21 05:54:00;nil;17539;0
2011-00-21 05:55:00;nil;17539;0
2011-00-21 05:56:00;nil;17539;0
2011-00-21 05:56:00;nil;17539;0
2011-00-21 05:56:00;nil;17539;0
2011-00-21 05:56:00;nil;17539;0
2011-00-21 05:56:00;nil;17539;0
2011-00-21 05:57:00;nil;17539;0
2011-00-21 05:57:00;nil;17539;0
2011-00-21 05:57:00;nil;17539;0
2011-00-21 05:57:00;nil;17539;0
2011-00-21 05:57:00;nil;17539;0
2011-00-21 05:58:00;nil;17539;0
2011-00-21 05:58:00;nil;17539;0
2011-00-21 05:59:00;nil;17539;0
2011-00-21 05:59:00;nil;17539;0
2011-00-21 06:01:00;nil;17539;0
2011-00-21 06:01:00;nil;17539;0
2011-00-21 06:01:00;nil;17539;0
2011-00-21 06:01:00;nil;17539;0
